	base	clouds	cod	coord	dt	id	main	name	rain	sys	visibility	weather	wind
288	stations	{'all': 64}	200	{'lon': -35.46, 'lat': -5.2}	1546712078	3386213	{'temp': 86.73, 'pressure': 1020.64, 'humidity': 66, 'temp_min': 86.73, 'temp_max': 86.73, 'sea_level': 1024.69, 'grnd_level': 1020.64}	Touros		{'message': 0.0046, 'country': 'BR', 'sunrise': 1546676106, 'sunset': 1546720792}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 16.02, 'deg': 112.5}
289	stations	{'all': 56}	200	{'lon': 124.29, 'lat': 8}	1546712078	1701054	{'temp': 65.76, 'pressure': 937.87, 'humidity': 96, 'temp_min': 65.76, 'temp_max': 65.76, 'sea_level': 1025.34, 'grnd_level': 937.87}	Marawi		{'message': 0.0034, 'country': 'PH', 'sunrise': 1546639077, 'sunset': 1546681121}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 2.26, 'deg': 7.00003}
290	stations	{'all': 92}	200	{'lon': -46, 'lat': -20.63}	1546712078	3453439	{'temp': 74.76, 'pressure': 926.53, 'humidity': 100, 'temp_min': 74.76, 'temp_max': 74.76, 'sea_level': 1026.03, 'grnd_level': 926.53}	Ponta do Sol	{'3h': 0.635}	{'message': 0.0043, 'country': 'BR', 'sunrise': 1546676981, 'sunset': 1546724972}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]	{'speed': 4.72, 'deg': 14.5}
291	stations	{'all': 20}	200	{'lon': -61.44, 'lat': 10.76}	1546711200	7521947	{'temp': 86, 'pressure': 1014, 'humidity': 58, 'temp_min': 86, 'temp_max': 86}	Maracas		{'type': 1, 'id': 8810, 'message': 0.0039, 'country': 'TT', 'sunrise': 1546683945, 'sunset': 1546725432}	10000.0	[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]	{'speed': 16.11, 'deg': 130}
292	stations	{'all': 90}	200	{'lon': -125.24, 'lat': 50.02}	1546708860	5914132	{'temp': 42.71, 'pressure': 1000, 'humidity': 100, 'temp_min': 41, 'temp_max': 44.6}	Campbell River		{'type': 1, 'id': 752, 'message': 0.0045, 'country': 'CA', 'sunrise': 1546705119, 'sunset': 1546734903}	4828.0	[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]	{'speed': 5.82, 'deg': 100}
293	stations	{'all': 76}	200	{'lon': 36.89, 'lat': -17.88}	1546712079	1028434	{'temp': 84.89, 'pressure': 1021.45, 'humidity': 66, 'temp_min': 84.89, 'temp_max': 84.89, 'sea_level': 1022.38, 'grnd_level': 1021.45}	Quelimane		{'message': 0.0037, 'country': 'MZ', 'sunrise': 1546657394, 'sunset': 1546704760}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 10.42, 'deg': 85.5}
294	stations	{'all': 8}	200	{'lon': -96.99, 'lat': 50.63}	1546711901	5961417	{'temp': 16.4, 'pressure': 1000.37, 'humidity': 86, 'temp_min': 16.4, 'temp_max': 16.4, 'sea_level': 1032.07, 'grnd_level': 1000.37}	Gimli		{'message': 0.023, 'country': 'CA', 'sunrise': 1546698505, 'sunset': 1546727953}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]	{'speed': 9.75, 'deg': 339}
295	stations	{'all': 24}	200	{'lon': 109.31, 'lat': -7.19}	1546712080	1649595	{'temp': 70.08, 'pressure': 982.13, 'humidity': 96, 'temp_min': 70.08, 'temp_max': 70.08, 'sea_level': 1024.81, 'grnd_level': 982.13}	Gombong	{'3h': 0.12}	{'message': 0.0036, 'country': 'ID', 'sunrise': 1546641147, 'sunset': 1546686239}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 2.48, 'deg': 159}
296	stations	{'all': 0}	200	{'lon': -7.91, 'lat': 40.66}	1546707600	2732265	{'temp': 51.8, 'pressure': 1033, 'humidity': 76, 'temp_min': 51.8, 'temp_max': 51.8}	Viseu		{'type': 1, 'id': 6898, 'message': 0.0036, 'country': 'PT', 'sunrise': 1546674939, 'sunset': 1546708744}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 3.36, 'deg': 340}
297	stations	{'all': 75}	200	{'lon': -104.67, 'lat': 23.99}	1546710000	4011743	{'temp': 64.4, 'pressure': 1027, 'humidity': 23, 'temp_min': 64.4, 'temp_max': 64.4}	Constitucion		{'type': 1, 'id': 7113, 'message': 0.0033, 'country': 'MX', 'sunrise': 1546695769, 'sunset': 1546734367}	19312.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 3.15, 'deg': 162.5}
298	stations	{'all': 32}	200	{'lon': 39.83, 'lat': 21.43}	1546712025	104515	{'temp': 75.03, 'pressure': 1001.34, 'humidity': 73, 'temp_min': 75.03, 'temp_max': 75.03, 'sea_level': 1028.66, 'grnd_level': 1001.34}	Mecca		{'message': 0.0156, 'country': 'SA', 'sunrise': 1546660785, 'sunset': 1546699969}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 4.94, 'deg': 248}
299	stations	{'all': 75}	200	{'lon': -58.16, 'lat': 6.8}	1546711200	3378644	{'temp': 85.15, 'pressure': 1013, 'humidity': 70, 'temp_min': 84.2, 'temp_max': 86}	Georgetown		{'type': 1, 'id': 8776, 'message': 0.0085, 'country': 'GY', 'sunrise': 1546682755, 'sunset': 1546725045}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 16.11, 'deg': 20}
300	stations	{'all': 48}	200	{'lon': 161.3, 'lat': 68.75}	1546712082	2126199	{'temp': -30.32, 'pressure': 1024.69, 'humidity': 50, 'temp_min': -30.32, 'temp_max': -30.32, 'sea_level': 1033.81, 'grnd_level': 1024.69}	Cherskiy		{'message': 0.0032, 'country': 'RU', 'sunrise': 0, 'sunset': 0}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]	{'speed': 6.17, 'deg': 159.5}
301	stations	{'all': 92}	200	{'lon': 106.25, 'lat': 22.67}	1546712082	1586185	{'temp': 54.96, 'pressure': 959.68, 'humidity': 100, 'temp_min': 54.96, 'temp_max': 54.96, 'sea_level': 1035.96, 'grnd_level': 959.68}	Cao Bang	{'3h': 0.29}	{'message': 0.0033, 'country': 'VN', 'sunrise': 1546644986, 'sunset': 1546683878}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 3.04, 'deg': 152.5}
302	stations	{'all': 76}	200	{'lon': 32.06, 'lat': -28.77}	1546712083	962367	{'temp': 72.96, 'pressure': 1009.05, 'humidity': 85, 'temp_min': 72.96, 'temp_max': 72.96, 'sea_level': 1026.92, 'grnd_level': 1009.05}	Richards Bay	{'3h': 0.53}	{'message': 0.0161, 'country': 'ZA', 'sunrise': 1546657212, 'sunset': 1546707256}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 15.12, 'deg': 197.5}
303	stations	{'all': 0}	200	{'lon': 61.33, 'lat': 28.27}	1546712083	1160571	{'temp': 28.73, 'pressure': 869.14, 'humidity': 60, 'temp_min': 28.73, 'temp_max': 28.73, 'sea_level': 1037.38, 'grnd_level': 869.14}	Mirabad		{'message': 0.0058, 'country': 'IR', 'sunrise': 1546656455, 'sunset': 1546693979}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 3.04, 'deg': 38.5}
304	stations	{'all': 68}	200	{'lon': 38.09, 'lat': 63.91}	1546712083	515246	{'temp': 9.24, 'pressure': 1027.93, 'humidity': 99, 'temp_min': 9.24, 'temp_max': 9.24, 'sea_level': 1032.71, 'grnd_level': 1027.93}	Onega		{'message': 0.0044, 'country': 'RU', 'sunrise': 1546672219, 'sunset': 1546689388}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 0.58, 'deg': 183.5}
305	stations	{'all': 0}	200	{'lon': 122.79, 'lat': -0.95}	1546712084	1637001	{'temp': 76.88, 'pressure': 1007.59, 'humidity': 100, 'temp_min': 76.88, 'temp_max': 76.88, 'sea_level': 1023.55, 'grnd_level': 1007.59}	Luwuk		{'message': 0.0056, 'country': 'ID', 'sunrise': 1546638540, 'sunset': 1546682376}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 3.6, 'deg': 355.5}
306	stations	{'all': 68}	200	{'lon': 122.77, 'lat': 63.9}	1546712084	2021017	{'temp': -12.77, 'pressure': 1010.75, 'humidity': 79, 'temp_min': -12.77, 'temp_max': -12.77, 'sea_level': 1033.85, 'grnd_level': 1010.75}	Kysyl-Syr		{'message': 0.0031, 'country': 'RU', 'sunrise': 1546651908, 'sunset': 1546669040}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 5.17, 'deg': 170.5}
307	stations	{'all': 44}	200	{'lon': -59.8, 'lat': 3.38}	1546712084	3379316	{'temp': 90.83, 'pressure': 1009.69, 'humidity': 44, 'temp_min': 90.83, 'temp_max': 90.83, 'sea_level': 1023.76, 'grnd_level': 1009.69}	Lethem		{'message': 0.003, 'country': 'GY', 'sunrise': 1546682806, 'sunset': 1546725780}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]	{'speed': 19.48, 'deg': 64.5}
308	stations	{'all': 20}	200	{'lon': 75.93, 'lat': 10.77}	1546711200	1259411	{'temp': 75.2, 'pressure': 1014, 'humidity': 73, 'temp_min': 75.2, 'temp_max': 75.2}	Ponnani		{'type': 1, 'id': 9209, 'message': 0.0058, 'country': 'IN', 'sunrise': 1546650969, 'sunset': 1546692449}	6000.0	[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]	{'speed': 5.06, 'deg': 40.5}
309	stations	{'all': 75}	200	{'lon': 136.83, 'lat': 34.47}	1546711200	1850345	{'temp': 44.6, 'pressure': 1018, 'humidity': 56, 'temp_min': 44.6, 'temp_max': 44.6}	Toba		{'type': 1, 'id': 8009, 'message': 0.0058, 'country': 'JP', 'sunrise': 1546639191, 'sunset': 1546674993}	10000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 25.28, 'deg': 340}
310	stations	{'all': 0}	200	{'lon': 60.65, 'lat': 25.29}	1546712086	1161724	{'temp': 73.28, 'pressure': 1032.23, 'humidity': 98, 'temp_min': 73.28, 'temp_max': 73.28, 'sea_level': 1033.44, 'grnd_level': 1032.23}	Chabahar		{'message': 0.0032, 'country': 'IR', 'sunrise': 1546656244, 'sunset': 1546694515}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 7.4, 'deg': 197.5}
311	stations	{'all': 0}	200	{'lon': -66.38, 'lat': 9.86}	1546712086	3649408	{'temp': 89.79, 'pressure': 993.08, 'humidity': 45, 'temp_min': 89.79, 'temp_max': 89.79, 'sea_level': 1025.14, 'grnd_level': 993.08}	Altagracia de Orituco		{'message': 0.0039, 'country': 'VE', 'sunrise': 1546685038, 'sunset': 1546726710}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 9.42, 'deg': 83.5}
312	stations	{'all': 44}	200	{'lon': 88.39, 'lat': 69.49}	1546712086	1490256	{'temp': -7.37, 'pressure': 999.72, 'humidity': 60, 'temp_min': -7.37, 'temp_max': -7.37, 'sea_level': 1022.62, 'grnd_level': 999.72}	Talnakh		{'message': 0.0134, 'country': 'RU', 'sunrise': 0, 'sunset': 0}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]	{'speed': 8.08, 'deg': 161}
313	stations	{'all': 0}	200	{'lon': -0.61, 'lat': 44.83}	1546709400	3031582	{'temp': 38.41, 'pressure': 1037, 'humidity': 96, 'temp_min': 37.4, 'temp_max': 39.2}	Saint-Augustin		{'type': 1, 'id': 6450, 'message': 0.0037, 'country': 'FR', 'sunrise': 1546673994, 'sunset': 1546706185}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 9.17, 'deg': 360}
314	stations	{'all': 12}	200	{'lon': -68.33, 'lat': -34.61}	1546712088	3836669	{'temp': 90.24, 'pressure': 917.12, 'humidity': 30, 'temp_min': 90.24, 'temp_max': 90.24, 'sea_level': 1016.18, 'grnd_level': 917.12}	San Rafael	{'3h': 0.295}	{'message': 0.0109, 'country': 'AR', 'sunrise': 1546680464, 'sunset': 1546732202}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]	{'speed': 9.31, 'deg': 20}
315	stations	{'all': 90}	200	{'lon': -70.21, 'lat': 44.1}	1546710660	4969398	{'temp': 33.01, 'pressure': 1002, 'humidity': 78, 'temp_min': 30.02, 'temp_max': 37.04}	Lewiston		{'type': 1, 'id': 5454, 'message': 0.0063, 'country': 'US', 'sunrise': 1546690546, 'sunset': 1546723052}	16093.0	[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]	{'speed': 6.93}
316	stations	{'all': 75}	200	{'lon': 8.74, 'lat': 48.07}	1546710600	2830851	{'temp': 33.8, 'pressure': 1032, 'humidity': 86, 'temp_min': 33.8, 'temp_max': 33.8}	Spaichingen		{'type': 1, 'id': 6941, 'message': 0.0717, 'country': 'DE', 'sunrise': 1546672477, 'sunset': 1546703214}	7000.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 8.05, 'deg': 250}
317	stations	{'all': 8}	200	{'lon': 12.92, 'lat': 18.69}	1546712089	2446796	{'temp': 62.21, 'pressure': 973.14, 'humidity': 23, 'temp_min': 62.21, 'temp_max': 62.21, 'sea_level': 1031.62, 'grnd_level': 973.14}	Bilma		{'message': 0.0037, 'country': 'NE', 'sunrise': 1546666936, 'sunset': 1546706738}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]	{'speed': 11.65, 'deg': 10.5}
318	stations	{'all': 90}	200	{'lon': -65.72, 'lat': 66.15}	1546709160	6096551	{'temp': 1.4, 'pressure': 1004, 'humidity': 45, 'temp_min': 1.4, 'temp_max': 1.4}	Pangnirtung		{'type': 1, 'id': 968, 'message': 0.0044, 'country': 'CA', 'sunrise': 1546699459, 'sunset': 1546711994}	19312.0	[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]	{'speed': 12.75, 'deg': 30}
319	stations	{'all': 20}	200	{'lon': 22.34, 'lat': 39.45}	1546708800	262462	{'temp': 29.23, 'pressure': 1016, 'humidity': 74, 'temp_min': 28.4, 'temp_max': 30.2}	Saint George		{'type': 1, 'id': 6607, 'message': 0.0037, 'country': 'GR', 'sunrise': 1546667466, 'sunset': 1546701691}	10000.0	[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]	{'speed': 10.29, 'deg': 270}
320	stations	{'all': 36}	200	{'lon': -3.53, 'lat': 18.9}	1546712091	2460954	{'temp': 69.36, 'pressure': 998.91, 'humidity': 19, 'temp_min': 69.36, 'temp_max': 69.36, 'sea_level': 1033, 'grnd_level': 998.91}	Araouane		{'message': 0.0029, 'country': 'ML', 'sunrise': 1546670908, 'sunset': 1546710665}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 8.86, 'deg': 43.5}
321	stations	{'all': 0}	200	{'lon': -6.55, 'lat': 41.42}	1546712091	2737599	{'temp': 35.21, 'pressure': 972.08, 'humidity': 87, 'temp_min': 35.21, 'temp_max': 35.21, 'sea_level': 1049.09, 'grnd_level': 972.08}	Saldanha		{'message': 0.003, 'country': 'PT', 'sunrise': 1546674750, 'sunset': 1546708280}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 2.71, 'deg': 16.5}
322	stations	{'all': 0}	200	{'lon': 27.25, 'lat': 31.35}	1546707600	352733	{'temp': 53.6, 'pressure': 1018, 'humidity': 46, 'temp_min': 53.6, 'temp_max': 53.6}	Marsa Matruh		{'type': 1, 'id': 2517, 'message': 0.0045, 'country': 'EG', 'sunrise': 1546665045, 'sunset': 1546701753}	10000.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 6.93, 'deg': 250}
323	stations	{'all': 80}	200	{'lon': 114.39, 'lat': -3.01}	1546712092	1639304	{'temp': 77.78, 'pressure': 1023.64, 'humidity': 90, 'temp_min': 77.78, 'temp_max': 77.78, 'sea_level': 1024.32, 'grnd_level': 1023.64}	Kualakapuas	{'3h': 1.225}	{'message': 0.0191, 'country': 'ID', 'sunrise': 1546640350, 'sunset': 1546684598}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 2.37, 'deg': 183}
324	stations	{'all': 0}	200	{'lon': 176.59, 'lat': -39.94}	1546712092	2185329	{'temp': 62.16, 'pressure': 995.75, 'humidity': 74, 'temp_min': 62.16, 'temp_max': 62.16, 'sea_level': 1027.16, 'grnd_level': 995.75}	Waipawa		{'message': 0.0118, 'country': 'NZ', 'sunrise': 1546620732, 'sunset': 1546674334}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 18.37, 'deg': 281.5}
325	stations	{'all': 32}	200	{'lon': 11.49, 'lat': 2.08}	1546712093	2401578	{'temp': 74.94, 'pressure': 968.43, 'humidity': 84, 'temp_min': 74.94, 'temp_max': 74.94, 'sea_level': 1025.14, 'grnd_level': 968.43}	Bitam		{'message': 0.0038, 'country': 'GA', 'sunrise': 1546665562, 'sunset': 1546708794}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 3.15, 'deg': 270}
326	stations	{'all': 75}	200	{'lon': -82.74, 'lat': 27.73}	1546710780	4171522	{'temp': 66.25, 'pressure': 1018, 'humidity': 67, 'temp_min': 64.94, 'temp_max': 68}	Saint Pete Beach		{'type': 1, 'id': 5356, 'message': 0.0073, 'country': 'US', 'sunrise': 1546690966, 'sunset': 1546728642}	16093.0	[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]	{'speed': 16.11, 'deg': 310, 'gust': 10.8}
327	stations	{'all': 12}	200	{'lon': -115.57, 'lat': 51.18}	1546712006	5892532	{'temp': 10.23, 'pressure': 801.21, 'humidity': 74, 'temp_min': 10.23, 'temp_max': 10.23, 'sea_level': 1027.45, 'grnd_level': 801.21}	Banff		{'message': 0.0479, 'country': 'CA', 'sunrise': 1546703116, 'sunset': 1546732264}		[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]	{'speed': 1.7, 'deg': 169}
328	stations	{'all': 40}	200	{'lon': -101.24, 'lat': 53.82}	1546707720	6164499	{'temp': -0.41, 'pressure': 1020, 'humidity': 70, 'temp_min': -0.41, 'temp_max': -0.41}	The Pas		{'type': 1, 'id': 891, 'message': 0.0038, 'country': 'CA', 'sunrise': 1546700480, 'sunset': 1546728021}	14484.0	[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]	{'speed': 8.05, 'deg': 290}
329	stations	{'all': 8}	200	{'lon': -107.85, 'lat': 35.15}	1546712094	5469841	{'temp': 24.36, 'pressure': 789.86, 'humidity': 71, 'temp_min': 24.36, 'temp_max': 24.36, 'sea_level': 1037.9, 'grnd_level': 789.86}	Grants		{'message': 0.0034, 'country': 'US', 'sunrise': 1546698019, 'sunset': 1546733648}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]	{'speed': 3.15, 'deg': 154.5}
330	stations	{'all': 1}	200	{'lon': -94.42, 'lat': 30.04}	1546710900	4732862	{'temp': 64.15, 'pressure': 1023, 'humidity': 50, 'temp_min': 63.14, 'temp_max': 66.02}	Nome		{'type': 1, 'id': 3495, 'message': 0.0074, 'country': 'US', 'sunrise': 1546694070, 'sunset': 1546731147}	16093.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 4.38, 'deg': 176.5}
331	stations	{'all': 56}	200	{'lon': 39.91, 'lat': -16.23}	1546712095	1052944	{'temp': 85.16, 'pressure': 1023.39, 'humidity': 99, 'temp_min': 85.16, 'temp_max': 85.16, 'sea_level': 1023.6, 'grnd_level': 1023.39}	Angoche		{'message': 0.044, 'country': 'MZ', 'sunrise': 1546656853, 'sunset': 1546703852}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 13.44, 'deg': 50}
332	stations	{'all': 40}	200	{'lon': 106.92, 'lat': 47.92}	1546709400	2028462	{'temp': -16.61, 'pressure': 1021, 'humidity': 68, 'temp_min': -16.61, 'temp_max': -16.61}	Ulaanbaatar		{'type': 1, 'id': 9644, 'message': 0.0567, 'country': 'MN', 'sunrise': 1546648882, 'sunset': 1546679668}	4000.0	[{'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50n'}]	{'speed': 2.82, 'deg': 125}
333	stations	{'all': 48}	200	{'lon': -67.19, 'lat': -10.34}	1546712096	3924895	{'temp': 87.09, 'pressure': 1004.26, 'humidity': 68, 'temp_min': 87.09, 'temp_max': 87.09, 'sea_level': 1024.24, 'grnd_level': 1004.26}	Placido de Castro		{'message': 0.0074, 'country': 'BR', 'sunrise': 1546683197, 'sunset': 1546728933}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]	{'speed': 2.93, 'deg': 308}
334	stations	{'all': 0}	200	{'lon': 12.98, 'lat': 31.45}	1546712096	2214827	{'temp': 40.83, 'pressure': 982.94, 'humidity': 60, 'temp_min': 40.83, 'temp_max': 40.83, 'sea_level': 1041.59, 'grnd_level': 982.94}	Mizdah		{'message': 0.0064, 'country': 'LY', 'sunrise': 1546668484, 'sunset': 1546705166}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 9.31, 'deg': 316.5}
335	stations	{'all': 68}	200	{'lon': 124.79, 'lat': 9.16}	1546712097	1703577	{'temp': 76.56, 'pressure': 1006.29, 'humidity': 97, 'temp_min': 76.56, 'temp_max': 76.56, 'sea_level': 1026.19, 'grnd_level': 1006.29}	Mahinog		{'message': 0.2753, 'country': 'PH', 'sunrise': 1546639075, 'sunset': 1546680883}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 9.98, 'deg': 64}
336	stations	{'all': 12}	200	{'lon': 141.28, 'lat': 40.14}	1546712097	2129961	{'temp': 20.45, 'pressure': 973.86, 'humidity': 70, 'temp_min': 20.45, 'temp_max': 20.45, 'sea_level': 1031.09, 'grnd_level': 973.86}	Ichinohe		{'message': 0.0032, 'country': 'JP', 'sunrise': 1546639042, 'sunset': 1546673007}		[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]	{'speed': 4.61, 'deg': 287}
337	stations	{'all': 75}	200	{'lon': 4.37, 'lat': 50.51}	1546710600	2788765	{'temp': 39.56, 'pressure': 1035, 'humidity': 93, 'temp_min': 37.4, 'temp_max': 41}	Pont-a-Celles		{'type': 1, 'id': 1228, 'message': 0.0368, 'country': 'BE', 'sunrise': 1546674151, 'sunset': 1546703639}	2400.0	[{'id': 301, 'main': 'Drizzle', 'description': 'drizzle', 'icon': '09n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]	{'speed': 10.29, 'deg': 290}
338	stations	{'all': 1}	200	{'lon': -94.97, 'lat': 33.16}	1546710960	4712933	{'temp': 60.66, 'pressure': 1021, 'humidity': 51, 'temp_min': 59.9, 'temp_max': 61.88}	Mount Pleasant		{'type': 1, 'id': 5235, 'message': 0.0039, 'country': 'US', 'sunrise': 1546694634, 'sunset': 1546730848}	16093.0	[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]	{'speed': 4.27, 'deg': 212}
339	stations	{'all': 36}	200	{'lon': 155.8, 'lat': 62.53}	1546712098	2122493	{'temp': -43.01, 'pressure': 925.47, 'humidity': 0, 'temp_min': -43.01, 'temp_max': -43.01, 'sea_level': 1029.35, 'grnd_level': 925.47}	Omsukchan		{'message': 0.004, 'country': 'RU', 'sunrise': 1546642927, 'sunset': 1546662160}		[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]	{'speed': 2.93, 'deg': 313}
340	stations	{'all': 64}	200	{'lon': 134.08, 'lat': -0.87}	1546712099	1636308	{'temp': 79.67, 'pressure': 1021.12, 'humidity': 100, 'temp_min': 79.67, 'temp_max': 79.67, 'sea_level': 1023.6, 'grnd_level': 1021.12}	Manokwari	{'3h': 1.565}	{'message': 0.0036, 'country': 'ID', 'sunrise': 1546635837, 'sunset': 1546679657}		[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]	{'speed': 11.43, 'deg': 302.5}
341	stations	{'all': 0}	200	{'lon': -52.9, 'lat': 65.42}	1546712099	3421982	{'temp': 7.53, 'pressure': 1009.86, 'humidity': 100, 'temp_min': 7.53, 'temp_max': 7.53, 'sea_level': 1024.69, 'grnd_level': 1009.86}	Maniitsoq		{'message': 0.0036, 'country': 'GL', 'sunrise': 1546695498, 'sunset': 1546709799}		[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]	{'speed': 13.22, 'deg': 75}
342	stations	{'all': 20}	200	{'lon': 115.51, 'lat': -2.54}	1546712100	1641899	{'temp': 73.46, 'pressure': 998.59, 'humidity': 95, 'temp_min': 73.46, 'temp_max': 73.46, 'sea_level': 1024.24, 'grnd_level': 998.59}	Labuhan		{'message': 0.0077, 'country': 'ID', 'sunrise': 1546640128, 'sunset': 1546684282}		[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]	{'speed': 1.14, 'deg': 95}
343	stations	{'all': 1}	200	{'lon': -73.48, 'lat': 45.36}	1546710900	6138908	{'temp': 34.84, 'pressure': 1003, 'humidity': 80, 'temp_min': 32.18, 'temp_max': 35.6}	Saint-Philippe		{'type': 1, 'id': 4146, 'message': 0.0048, 'country': 'CA', 'sunrise': 1546691593, 'sunset': 1546723575}	16093.0	[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]	{'speed': 3.36, 'deg': 310}
344	stations	{'all': 40}	200	{'lon': 32.53, 'lat': 34.92}	1546709400	146639	{'temp': 53.6, 'pressure': 1012, 'humidity': 87, 'temp_min': 53.6, 'temp_max': 53.6}	Lasa		{'type': 1, 'id': 6374, 'message': 0.0035, 'country': 'CY', 'sunrise': 1546664292, 'sunset': 1546699972}	10000.0	[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]	{'speed': 4.7, 'deg': 70}
345	stations	{'all': 80}	200	{'lon': 83.31, 'lat': 52.12}	1546712101	1488200	{'temp': -5.21, 'pressure': 1027.93, 'humidity': 70, 'temp_min': -5.21, 'temp_max': -5.21, 'sea_level': 1058.73, 'grnd_level': 1027.93}	Ust-Kalmanka		{'message': 0.0451, 'country': 'RU', 'sunrise': 1546655668, 'sunset': 1546684220}		[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]	{'speed': 9.86, 'deg': 239}
